"SIM","status","year"
1,FALSE,NA
2,FALSE,NA
3,FALSE,NA
4,TRUE,2
5,FALSE,NA
6,FALSE,NA
7,FALSE,NA
8,FALSE,NA
9,TRUE,1
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,TRUE,2
15,FALSE,NA
16,FALSE,NA
17,FALSE,NA
18,FALSE,NA
19,FALSE,NA
20,FALSE,NA
21,FALSE,NA
22,FALSE,NA
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,FALSE,NA
31,TRUE,2
32,FALSE,NA
33,FALSE,NA
34,FALSE,NA
35,TRUE,2
36,FALSE,NA
37,FALSE,NA
38,TRUE,2
39,FALSE,NA
40,FALSE,NA
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,FALSE,NA
45,FALSE,NA
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,FALSE,NA
51,TRUE,2
52,TRUE,2
53,FALSE,NA
54,FALSE,NA
55,FALSE,NA
56,FALSE,NA
57,TRUE,2
58,TRUE,2
59,FALSE,NA
60,FALSE,NA
61,FALSE,NA
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,FALSE,NA
66,FALSE,NA
67,FALSE,NA
68,FALSE,NA
69,FALSE,NA
70,TRUE,2
71,FALSE,NA
72,FALSE,NA
73,FALSE,NA
74,FALSE,NA
75,TRUE,2
76,TRUE,2
77,FALSE,NA
78,FALSE,NA
79,FALSE,NA
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,FALSE,NA
84,TRUE,2
85,FALSE,NA
86,TRUE,2
87,FALSE,NA
88,FALSE,NA
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,TRUE,1
93,FALSE,NA
94,FALSE,NA
95,FALSE,NA
96,FALSE,NA
97,FALSE,NA
98,FALSE,NA
99,FALSE,NA
100,FALSE,NA
