"SIM","status","year"
1,TRUE,68
2,FALSE,NA
3,FALSE,NA
4,FALSE,NA
5,FALSE,NA
6,FALSE,NA
7,TRUE,2
8,FALSE,NA
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,FALSE,NA
15,FALSE,NA
16,FALSE,NA
17,FALSE,NA
18,TRUE,89
19,TRUE,90
20,FALSE,NA
21,FALSE,NA
22,FALSE,NA
23,FALSE,NA
24,FALSE,NA
25,FALSE,NA
26,FALSE,NA
27,FALSE,NA
28,TRUE,2
29,FALSE,NA
30,FALSE,NA
31,FALSE,NA
32,FALSE,NA
33,TRUE,2
34,FALSE,NA
35,TRUE,2
36,FALSE,NA
37,FALSE,NA
38,FALSE,NA
39,FALSE,NA
40,TRUE,63
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,FALSE,NA
45,FALSE,NA
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,FALSE,NA
50,FALSE,NA
51,FALSE,NA
52,FALSE,NA
53,FALSE,NA
54,TRUE,2
55,FALSE,NA
56,FALSE,NA
57,FALSE,NA
58,FALSE,NA
59,FALSE,NA
60,FALSE,NA
61,TRUE,2
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,FALSE,NA
66,FALSE,NA
67,FALSE,NA
68,TRUE,2
69,FALSE,NA
70,FALSE,NA
71,FALSE,NA
72,FALSE,NA
73,FALSE,NA
74,TRUE,2
75,FALSE,NA
76,TRUE,2
77,TRUE,1
78,FALSE,NA
79,FALSE,NA
80,FALSE,NA
81,TRUE,53
82,TRUE,2
83,FALSE,NA
84,FALSE,NA
85,FALSE,NA
86,FALSE,NA
87,FALSE,NA
88,FALSE,NA
89,FALSE,NA
90,TRUE,2
91,FALSE,NA
92,FALSE,NA
93,FALSE,NA
94,FALSE,NA
95,FALSE,NA
96,TRUE,55
97,TRUE,2
98,FALSE,NA
99,FALSE,NA
100,FALSE,NA
