"SIM","status","year"
1,FALSE,NA
2,FALSE,NA
3,TRUE,2
4,FALSE,NA
5,TRUE,2
6,FALSE,NA
7,TRUE,2
8,TRUE,2
9,FALSE,NA
10,FALSE,NA
11,FALSE,NA
12,FALSE,NA
13,FALSE,NA
14,FALSE,NA
15,FALSE,NA
16,TRUE,2
17,FALSE,NA
18,FALSE,NA
19,FALSE,NA
20,TRUE,91
21,TRUE,2
22,FALSE,NA
23,FALSE,NA
24,FALSE,NA
25,TRUE,86
26,FALSE,NA
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,FALSE,NA
31,FALSE,NA
32,FALSE,NA
33,FALSE,NA
34,TRUE,2
35,FALSE,NA
36,FALSE,NA
37,FALSE,NA
38,FALSE,NA
39,FALSE,NA
40,FALSE,NA
41,FALSE,NA
42,TRUE,2
43,FALSE,NA
44,FALSE,NA
45,FALSE,NA
46,TRUE,2
47,FALSE,NA
48,TRUE,2
49,FALSE,NA
50,FALSE,NA
51,TRUE,2
52,TRUE,81
53,FALSE,NA
54,FALSE,NA
55,FALSE,NA
56,FALSE,NA
57,FALSE,NA
58,FALSE,NA
59,FALSE,NA
60,FALSE,NA
61,TRUE,55
62,FALSE,NA
63,TRUE,2
64,FALSE,NA
65,FALSE,NA
66,TRUE,2
67,TRUE,2
68,FALSE,NA
69,FALSE,NA
70,TRUE,69
71,TRUE,80
72,FALSE,NA
73,FALSE,NA
74,FALSE,NA
75,FALSE,NA
76,FALSE,NA
77,FALSE,NA
78,FALSE,NA
79,FALSE,NA
80,FALSE,NA
81,FALSE,NA
82,FALSE,NA
83,FALSE,NA
84,FALSE,NA
85,FALSE,NA
86,FALSE,NA
87,FALSE,NA
88,FALSE,NA
89,TRUE,2
90,FALSE,NA
91,TRUE,2
92,FALSE,NA
93,FALSE,NA
94,TRUE,90
95,FALSE,NA
96,TRUE,2
97,FALSE,NA
98,FALSE,NA
99,FALSE,NA
100,FALSE,NA
