"SIM","status","year"
1,FALSE,NA
2,TRUE,2
3,FALSE,NA
4,FALSE,NA
5,FALSE,NA
6,FALSE,NA
7,FALSE,NA
8,FALSE,NA
9,TRUE,2
10,FALSE,NA
11,TRUE,73
12,FALSE,NA
13,FALSE,NA
14,TRUE,2
15,FALSE,NA
16,FALSE,NA
17,TRUE,2
18,TRUE,67
19,FALSE,NA
20,FALSE,NA
21,FALSE,NA
22,FALSE,NA
23,TRUE,2
24,FALSE,NA
25,FALSE,NA
26,TRUE,2
27,FALSE,NA
28,FALSE,NA
29,FALSE,NA
30,TRUE,91
31,FALSE,NA
32,FALSE,NA
33,FALSE,NA
34,FALSE,NA
35,FALSE,NA
36,FALSE,NA
37,FALSE,NA
38,FALSE,NA
39,FALSE,NA
40,FALSE,NA
41,FALSE,NA
42,FALSE,NA
43,FALSE,NA
44,FALSE,NA
45,FALSE,NA
46,FALSE,NA
47,FALSE,NA
48,FALSE,NA
49,TRUE,2
50,FALSE,NA
51,FALSE,NA
52,FALSE,NA
53,FALSE,NA
54,FALSE,NA
55,FALSE,NA
56,FALSE,NA
57,TRUE,2
58,FALSE,NA
59,FALSE,NA
60,FALSE,NA
61,TRUE,81
62,FALSE,NA
63,FALSE,NA
64,FALSE,NA
65,FALSE,NA
66,FALSE,NA
67,FALSE,NA
68,FALSE,NA
69,FALSE,NA
70,FALSE,NA
71,FALSE,NA
72,FALSE,NA
73,FALSE,NA
74,TRUE,2
75,FALSE,NA
76,FALSE,NA
77,FALSE,NA
78,FALSE,NA
79,FALSE,NA
80,FALSE,NA
81,TRUE,90
82,FALSE,NA
83,FALSE,NA
84,TRUE,2
85,FALSE,NA
86,FALSE,NA
87,FALSE,NA
88,TRUE,90
89,FALSE,NA
90,FALSE,NA
91,FALSE,NA
92,FALSE,NA
93,TRUE,3
94,FALSE,NA
95,FALSE,NA
96,FALSE,NA
97,TRUE,2
98,FALSE,NA
99,TRUE,2
100,TRUE,2
